6,19,23,29,33,36
5,10,20,23,29,36
1,6,20,23,33,35
5,22,24,29,33,35
10,19,22,24,29,36
1,20,26,29,33,36
6,11,24,26,33,36
1,11,20,24,29,35
6,11,20,29,36,43
2,23,26,29,33,35
1,6,24,29,33,43
2,20,22,24,35,43
2,5,29,33,36,43
6,18,22,26,33,35
6,18,20,23,26,29
1,6,10,22,33,36
10,20,24,26,29,43
6,19,24,26,29,35
6,10,23,29,35,43
2,11,20,23,33,36
5,10,18,23,33,35
1,10,22,24,35,42
5,10,19,29,35,40
1,10,23,29,33,42
5,11,24,29,36,41
2,19,22,29,35,42
1,14,24,26,33,35
8,20,23,29,33,43
6,10,23,26,33,40
2,10,19,26,33,36
2,6,19,22,24,33
5,10,13,24,36,43
6,11,22,24,32,35
11,14,19,24,29,33
1,10,20,28,36,43
5,10,20,22,24,41
10,19,24,33,35,43
1,5,23,28,33,36
2,6,20,26,33,43
1,6,20,22,29,42
3,11,22,29,33,36
5,18,20,29,35,43
2,5,10,24,26,35
6,13,19,23,35,40
1,20,22,24,31,33
10,13,22,24,26,33
5,17,20,23,35,40
6,11,18,23,30,36
5,11,20,29,33,40
5,16,20,22,33,36
3,18,23,26,33,36
11,20,22,33,35,42
5,14,23,29,35,42
11,17,23,26,29,36
2,11,24,26,29,32
2,6,13,23,36,43
5,17,20,24,26,36
10,20,23,26,35,42
1,16,20,23,29,40
7,20,23,26,28,36
2,13,19,24,29,43
7,22,24,33,36,43
1,6,19,24,36,38
6,10,19,36,40,43
10,17,23,33,36,43
5,10,13,22,29,42
4,19,22,29,33,40
2,11,19,29,36,40
5,17,19,29,36,42
6,8,11,33,35,43
1,20,23,27,31,36
1,14,23,29,36,43
1,6,23,26,32,36
5,15,19,24,33,36
1,5,10,24,33,40
5,10,17,22,36,40
5,18,22,26,29,36
11,13,20,24,33,43
1,13,22,33,35,40
4,19,29,36,38,43
5,8,20,26,33,35
1,10,24,26,31,36
8,19,23,29,32,35
2,11,24,31,36,43
4,11,22,24,29,38
2,10,22,29,40,43
1,18,20,26,28,35
1,11,24,28,32,36
4,18,20,23,36,43
11,18,20,23,31,35
5,11,13,24,35,40
7,15,19,22,24,35
10,18,20,22,33,43
6,18,23,27,33,43
3,19,26,29,32,36
1,18,23,29,35,38
10,13,19,23,36,42
11,13,20,23,29,42
2,5,20,26,29,42
2,5,22,24,36,39
2,6,11,26,35,40
1,10,23,35,37,40
15,20,22,26,29,35
1,6,19,31,33,40
5,11,20,28,31,36
6,20,23,31,40,43
11,15,18,24,26,35
1,6,26,28,33,42
5,8,20,22,29,38
1,19,24,29,32,42
1,5,18,24,35,37
11,15,20,22,24,36
5,10,26,28,36,41
1,6,20,24,26,37
4,19,23,33,35,42
3,5,20,36,41,43
1,5,29,31,36,40
3,6,26,28,36,43
1,13,24,32,35,43
6,11,14,23,33,42
10,14,19,22,33,42
4,10,19,26,29,42
5,10,26,29,33,39
1,11,14,27,33,36
8,10,19,23,33,37
5,14,17,24,29,43
7,11,19,24,27,36
1,6,11,18,33,37
1,5,20,31,35,42
6,11,19,22,36,42
1,6,18,20,41,43
1,6,16,35,40,43
1,8,20,22,32,35
5,10,16,20,40,43
6,8,23,26,35,37
5,10,19,24,30,42
6,10,19,22,30,35
8,19,22,28,33,36
5,14,26,31,33,36
11,14,20,26,36,41
1,16,19,33,36,43
5,8,10,22,35,43
5,7,19,24,29,38
5,15,24,26,29,40
1,14,22,24,29,40
1,6,17,31,36,43
1,4,19,24,35,40
6,10,22,24,37,43
1,6,19,35,39,42
5,18,24,26,28,33
1,4,20,24,38,43
13,19,24,26,28,36
6,11,19,24,30,40
5,14,20,23,27,33
3,11,18,24,29,43
2,11,19,24,35,37
11,16,18,23,29,33
4,11,19,31,33,36
1,8,19,29,36,41
3,22,24,26,29,42
2,10,19,23,29,38
5,17,19,24,32,35
1,6,10,19,29,37
4,17,22,26,33,36
8,20,26,31,36,43
7,10,18,26,36,43
6,13,18,24,26,43
1,10,26,29,35,41
1,11,17,20,36,40
1,4,20,22,36,41
7,10,19,24,26,40
6,8,19,22,29,43
5,11,18,33,36,38
5,11,20,24,32,42
1,10,18,20,23,30
1,7,11,29,36,38
6,17,19,26,30,36
5,10,19,32,36,39
8,11,26,29,33,38
5,15,20,24,28,43
2,10,20,23,32,43
4,11,23,29,35,40
3,17,19,24,36,43
10,15,23,26,30,36
4,22,24,26,35,37
11,18,20,26,30,33
11,22,24,27,33,37
1,11,24,30,33,42
4,14,20,22,29,43
1,3,20,29,32,43
1,5,20,30,32,36
13,16,20,23,35,43
3,10,22,32,36,43
1,8,22,29,33,37
15,19,26,33,35,40
1,8,19,33,35,38
1,4,18,33,35,43
6,11,20,23,27,37
1,6,22,31,35,37
3,10,22,26,35,40
16,20,23,26,31,33
2,5,10,22,33,37
5,13,20,22,35,37
1,8,10,29,38,43
1,10,16,23,36,41
1,10,14,24,41,43
14,18,26,29,33,43
6,11,16,22,33,40
2,11,20,22,29,41
6,11,20,26,31,42
5,10,18,20,26,37
15,22,24,29,32,43
6,13,22,26,36,41
1,5,14,20,29,41
13,17,22,29,36,43
1,22,27,29,32,36
3,11,20,24,26,40
8,11,18,22,29,35
1,16,24,26,29,38
4,11,17,24,35,43
1,14,20,33,37,43
4,6,26,29,40,43
5,7,24,30,35,43
6,11,14,24,38,43
7,20,22,26,33,40
6,10,19,20,23,24
