10,20,29,33,35,36
6,20,29,33,35,43
1,6,20,23,33,35
20,22,23,29,33,35
6,20,33,35,36,37
6,19,23,29,33,35
6,22,23,24,33,35
5,23,29,33,35,36
19,20,23,29,33,36
5,6,20,23,29,33
1,23,24,29,33,35
6,23,26,33,35,36
19,20,23,24,29,35
1,6,23,29,33,36
6,20,29,33,36,42
5,20,23,24,29,36
20,23,29,35,36,43
2,20,29,33,35,42
2,20,29,33,36,43
1,6,22,29,33,35
5,10,20,23,29,35
10,22,23,24,29,35
6,20,23,33,36,43
11,23,24,29,33,36
10,19,23,24,29,36
6,10,33,35,36,43
5,6,20,23,35,36
20,23,24,29,33,43
6,11,20,23,29,35
5,10,23,24,29,33
5,6,23,24,33,36
5,6,23,24,29,35
15,20,29,33,35,36
1,19,20,29,33,35
19,23,24,33,35,36
6,20,23,26,29,36
1,6,20,23,24,29
6,19,29,33,35,42
6,20,28,29,36,43
1,2,20,23,33,35
5,20,29,33,35,43
1,6,11,20,33,35
6,19,29,33,36,43
5,6,10,23,33,35
1,6,10,20,23,35
1,23,24,29,35,36
10,20,29,32,33,36
10,20,33,35,36,37
2,23,26,29,33,35
10,19,20,23,29,33
10,20,22,23,33,35
19,22,29,33,35,36
5,6,22,29,33,35
1,6,26,29,33,35
6,23,24,33,35,43
1,6,10,22,33,35
10,20,23,29,36,43
6,23,29,35,36,43
1,2,22,29,33,35
20,23,24,26,29,33
1,6,20,29,33,43
5,20,23,24,33,35
6,19,20,23,24,35
5,6,10,20,23,24
5,10,23,29,35,36
10,11,23,24,29,36
6,11,23,24,35,36
2,20,33,35,36,43
6,19,33,35,36,37
2,22,23,24,29,35
6,20,22,23,24,33
1,6,10,23,29,33
6,10,22,23,24,35
1,2,23,24,33,35
1,2,20,23,29,35
1,20,22,24,33,35
6,19,29,33,35,43
6,11,23,24,29,33
1,10,20,23,24,29
5,10,22,24,29,35
9,20,29,33,35,36
6,20,28,29,35,43
11,20,29,33,36,43
11,20,23,33,35,36
5,6,20,22,33,35
6,20,26,33,35,43
11,19,29,33,35,36
1,6,11,33,35,36
6,22,26,33,35,36
6,23,24,33,36,43
6,20,22,23,29,36
1,6,20,22,29,35
20,23,24,35,36,43
6,19,20,23,24,36
6,23,26,29,35,36
6,23,24,29,35,43
10,11,23,24,29,35
5,6,10,23,29,35
19,22,23,29,33,35
1,5,6,23,33,35
1,2,6,26,33,35
1,11,20,29,33,35
10,23,26,29,33,36
10,23,29,33,35,43
1,10,22,29,33,35
5,10,23,24,33,35
19,20,22,24,29,35
6,10,20,23,29,43
10,19,23,29,35,36
5,19,20,23,29,36
6,19,29,33,36,42
1,2,20,23,29,33
1,2,20,22,33,35
1,2,6,20,23,35
19,20,29,33,36,43
1,5,6,20,29,33
5,6,20,23,24,33
11,22,24,29,33,35
6,22,29,33,35,43
6,11,26,33,35,36
10,22,23,33,35,36
1,6,10,23,33,36
6,10,19,23,33,35
6,10,22,23,24,33
11,20,29,35,36,43
6,20,26,29,36,43
6,20,23,24,26,35
5,20,29,33,35,42
10,19,29,33,35,42
6,13,33,35,36,43
2,22,26,29,33,35
1,6,20,26,33,36
1,26,29,33,35,36
1,10,23,24,29,33
1,6,11,24,33,35
5,10,20,23,24,36
6,10,11,20,23,24
19,22,24,29,35,36
6,23,24,26,29,36
5,10,22,24,29,36
6,23,24,35,36,43
1,6,10,23,24,35
1,22,23,29,33,35
6,17,29,33,36,43
10,19,29,33,36,37
6,20,29,35,42,43
2,20,23,29,33,43
2,23,26,29,33,36
2,22,23,24,29,33
1,2,6,23,29,33
2,5,6,23,33,35
1,6,13,23,33,35
2,19,20,23,29,35
1,20,23,24,33,36
6,19,20,23,24,33
11,24,26,29,33,36
6,19,26,29,33,36
1,22,24,33,35,36
5,10,23,33,35,36
