1,20,26,28,31,43
1,11,20,26,28,37
1,5,20,28,41,43
5,20,22,28,31,43
1,19,20,28,37,43
1,5,20,21,26,28
11,20,26,28,41,43
5,11,21,22,26,28
1,11,16,20,28,43
1,7,20,22,28,43
5,16,20,26,28,43
1,5,16,20,31,43
1,5,16,20,22,41
1,5,20,22,28,37
1,11,21,26,28,43
11,19,26,28,37,43
5,11,26,28,31,43
1,16,19,20,26,28
5,7,19,22,26,28
1,5,26,28,37,43
1,19,22,26,28,37
11,20,26,31,37,43
7,11,19,21,22,26
1,5,16,22,28,43
5,20,22,26,28,41
5,11,20,21,28,43
5,20,21,22,41,43
5,19,21,22,28,43
1,5,16,19,22,37
7,11,20,22,26,28
5,11,19,22,28,37
1,20,22,31,37,43
1,16,19,20,41,43
5,19,20,22,37,41
11,19,20,28,31,43
1,5,11,26,28,41
5,20,26,31,41,43
1,20,26,37,41,43
5,16,19,20,22,28
1,7,19,20,22,37
1,19,20,22,28,31
5,11,16,20,41,43
5,11,20,21,26,41
1,5,22,26,28,31
1,11,16,20,26,41
5,7,11,22,26,37
1,11,16,19,26,37
7,19,20,26,28,43
5,19,20,26,28,37
5,7,11,22,28,43
11,19,20,21,26,37
1,11,20,21,26,31
11,19,22,26,37,41
1,11,16,22,26,28
1,11,21,22,26,37
5,7,20,22,31,43
5,19,26,28,41,43
1,5,20,21,22,31
5,16,19,21,22,26
1,11,22,28,37,43
1,11,16,20,22,37
1,11,20,21,22,28
1,7,11,20,26,37
1,16,20,21,22,43
1,5,16,20,26,37
1,5,19,22,28,41
11,20,22,31,41,43
1,9,11,20,28,43
11,21,22,26,28,43
11,19,20,22,31,37
5,11,20,22,28,31
5,11,21,22,26,31
1,11,19,26,28,31
16,19,20,22,31,43
7,19,20,22,41,43
5,9,20,22,28,43
5,16,19,22,41,43
1,16,19,26,28,43
5,16,20,22,26,41
1,19,20,26,31,37
5,11,16,21,26,43
5,9,11,26,28,43
11,20,22,26,28,41
11,16,19,20,26,28
5,11,20,21,22,37
7,11,20,21,22,26
5,7,21,22,26,43
1,5,16,22,31,43
1,9,20,22,26,28
5,9,19,22,26,28
1,16,20,28,31,43
7,11,20,26,31,43
9,11,19,21,22,26
5,20,21,26,31,43
1,5,21,22,26,41
1,20,28,37,41,43
11,16,20,26,37,43
9,11,20,26,41,43
7,11,19,20,22,28
5,7,11,20,22,41
5,11,20,26,31,41
5,11,16,19,26,37
1,7,16,20,26,43
1,5,16,26,41,43
1,16,20,22,26,31
5,19,20,21,26,41
1,16,19,20,26,41
5,7,19,22,26,41
5,19,22,26,31,37
1,16,19,21,22,26
7,11,20,22,37,43
11,19,22,28,31,43
5,11,16,22,28,43
1,11,19,20,28,41
5,16,20,22,37,43
1,9,20,22,31,43
7,19,22,26,37,43
1,19,22,28,41,43
5,9,19,20,22,41
19,20,22,26,37,41
1,7,19,20,22,31
1,7,20,22,26,37
5,20,28,31,41,43
11,16,20,22,41,43
1,11,16,26,31,43
11,16,19,20,22,37
5,11,19,20,28,31
9,19,20,22,28,43
1,20,21,22,37,43
5,7,20,26,41,43
1,9,19,20,22,37
1,19,20,21,26,31
11,21,22,26,31,43
5,7,11,22,26,31
1,9,19,26,28,43
1,5,16,20,28,37
7,11,22,26,41,43
1,11,16,21,22,43
11,16,19,21,26,43
1,11,16,19,28,43
11,20,21,22,26,37
7,11,16,19,22,26
5,9,11,22,26,37
5,9,20,21,22,43
16,19,22,26,28,43
1,7,16,19,22,43
5,16,21,22,26,43
5,20,21,22,26,31
5,9,19,20,26,28
11,20,28,31,37,43
1,7,11,26,28,37
1,16,20,28,41,43
1,7,20,28,37,43
1,19,20,28,31,37
7,11,16,20,26,43
9,11,20,26,37,43
5,11,16,26,37,43
11,20,22,26,31,41
11,16,19,20,26,41
5,7,11,20,26,37
5,9,11,20,26,41
1,7,11,20,26,41
1,16,19,26,37,43
5,19,20,21,26,37
1,5,7,22,26,41
1,5,22,26,31,37
1,5,16,19,26,41
1,20,21,28,31,43
9,11,20,22,31,43
5,9,11,22,28,43
1,11,22,28,41,43
7,11,19,20,22,41
5,11,16,19,22,31
1,11,19,22,28,31
7,20,21,22,26,43
1,7,9,20,22,43
7,19,20,26,31,43
5,9,20,26,31,43
5,9,16,19,22,43
5,9,22,26,41,43
1,7,22,26,37,43
5,9,19,20,22,37
1,7,20,22,26,31
5,19,22,26,31,41
1,16,20,26,28,31
1,20,26,28,37,41
11,16,20,22,37,43
9,11,19,20,28,43
11,16,19,20,22,28
1,9,11,20,22,37
16,19,20,21,26,43
9,19,20,26,41,43
1,9,20,21,26,43
19,21,22,26,37,43
16,19,20,22,26,37
1,9,19,20,22,41
1,20,21,22,26,37
5,16,19,20,26,31
1,9,19,20,26,37
1,19,20,26,31,41
1,19,21,22,26,41
5,7,19,21,22,28
1,5,7,22,28,37
1,9,11,16,26,43
1,11,16,22,26,41
1,11,16,19,26,31
1,11,26,28,33,37
1,11,16,20,28,37
5,11,21,26,28,37
1,7,16,20,28,43
1,16,20,31,37,43
1,5,20,21,28,37
7,11,16,22,26,43
9,11,21,22,26,43
1,11,16,22,31,43
5,9,11,22,26,31
5,9,20,21,22,26
7,11,22,26,28,37
7,20,22,28,31,43
5,20,21,28,31,43
1,20,22,28,31,37
1,7,19,20,28,37
7,9,11,20,26,43
11,16,19,26,41,43
9,11,16,20,22,26
7,11,19,20,26,41
9,11,19,20,26,31
